task_name,vector_size,cpu_load_%,gpu_util_%,gpu_mem_%,cpu_time_ms,gpu_time_ms,scheduler_choice,overhead
vector_add,32578604,15.1,24,96.63710104217554,20.5209,68.5896,1,0.29918384128206027
vector_add,21221467,21.1,0,96.63710104217554,8.1032,17.8749,1,0.4533284102288684
vector_add,17865918,24.2,0,96.63710104217554,9.3638,15.0979,1,0.6202054590373496
vector_add,36373804,29.0,0,96.63710104217554,18.5536,30.337,1,0.6115832152157431
vector_add,37990648,27.4,0,96.63710104217554,17.946,80.2785,1,0.2235467777798539
vector_add,42800686,17.8,0,96.63710104217554,21.7116,90.6854,1,0.239416708753559
vector_add,19841702,17.5,0,96.63710104217554,9.7885,42.3158,1,0.2313202160894985
vector_add,22804508,14.6,0,96.63710104217554,10.2254,48.5509,1,0.21061195570010033
vector_add,25870445,13.2,12,96.63710104217554,12.1933,54.4686,1,0.22385925101801774
vector_add,22802829,12.6,12,96.63710104217554,10.287,19.1724,1,0.5365525442824061
vector_add,16944268,18.4,42,96.63710104217554,12.5583,14.4118,1,0.8713901108813611
vector_add,36226339,18.4,42,96.63710104217554,23.4614,30.2008,1,0.7768469709411672
vector_add,34133347,17.2,0,96.63710104217554,16.5796,73.003,1,0.2271084749941783
vector_add,36201999,20.3,0,96.63710104217554,30.3575,76.1815,1,0.3984891345011584
vector_add,38540628,24.2,23,96.63710104217554,15.6006,81.0476,1,0.1924868842507366
vector_add,32136915,25.3,15,96.63710104217554,14.8716,26.8616,1,0.5536379069005569
vector_add,26490935,16.9,0,96.63710104217554,17.3402,22.1092,1,0.7842979393193783
vector_add,47568427,16.6,0,96.63710104217554,22.1547,101.1896,1,0.21894246049001082
vector_add,37157586,17.7,0,96.63710104217554,15.1409,2.9655,0,5.105682009779127
vector_add,27602218,15.4,0,96.63710104217554,11.5503,1.9415,0,5.949163018284831
vector_add,40307387,22.6,0,96.63710104217554,22.8302,3.2799,0,6.9606390438732895
vector_add,21210523,25.5,2,96.63710104217554,13.3638,17.8473,1,0.7487855305844581
vector_add,24318965,33.4,2,96.63710104217554,16.1712,20.3858,1,0.7932580521735717
vector_add,14219502,20.3,14,96.63710104217554,6.6351,12.3668,1,0.5365252126661708
vector_add,3388585,33.3,14,96.63710104217554,1.6322,2.4136,1,0.6762512429565793
vector_add,8163133,33.3,14,96.63710104217554,3.4692,17.6947,1,0.1960587068444223
vector_add,37977588,37.0,14,96.63710104217554,18.0222,80.4946,1,0.22389327979765103
vector_add,21374150,20.0,14,96.63710104217554,8.9441,45.6632,1,0.19587107342455193
vector_add,4836689,15.0,14,96.63710104217554,2.6514,9.2539,1,0.28651703606047185
vector_add,5534584,13.6,14,96.63710104217554,3.229,4.7657,1,0.6775499926558534
vector_add,42917278,16.0,0,96.63710104217554,21.21,35.6669,1,0.5946690068382731
vector_add,31023196,20.0,0,96.63710104217554,13.7534,25.857,1,0.5319023862010287
vector_add,31023459,17.0,0,96.63710104217554,13.9164,25.8888,1,0.5375451932882173
vector_add,21136893,22.3,0,96.63710104217554,10.1116,45.1062,1,0.22417317353268507
vector_add,17987164,16.7,9,96.63710104217554,7.8953,38.1512,1,0.2069476189477657
vector_add,1865458,19.0,9,96.63710104217554,1.16,1.1448,0,1.0132774283717678
vector_add,42865008,5.0,9,96.63710104217554,23.5263,90.665,1,0.25948601996360227
vector_add,35213431,16.7,28,96.63710104217554,16.6996,74.454,1,0.2242941950734682
vector_add,1660827,19.5,2,96.63710104217554,1.3617,0.4987,0,2.7304992981752556
vector_add,40321893,21.2,2,96.63710104217554,30.1992,33.6486,1,0.8974875626326206
vector_add,9095935,34.2,0,96.63710104217554,5.5932,7.7588,1,0.72088467288756
vector_add,19959001,25.6,0,96.63710104217554,11.3276,16.6953,1,0.6784903535725624
vector_add,18911472,28.6,0,96.63710104217554,11.0226,40.3251,1,0.27334340150427405
vector_add,17294138,35.5,0,96.63710104217554,6.3198,36.5271,1,0.1730167464704288
vector_add,30314552,18.6,0,96.63710104217554,15.4058,64.6062,1,0.23845699019598737
vector_add,49958998,16.3,28,96.63710104217554,30.8212,105.5375,1,0.29204027004619215
vector_add,1543284,17.6,0,96.63710104217554,1.5768,0.9789,0,1.6107876187557462
vector_add,15772614,19.3,0,96.63710104217554,10.7848,34.0388,1,0.3168384314370659
vector_add,1910211,34.2,0,96.63710104217554,1.2937,1.0926,0,1.1840563792787846
vector_add,44173208,22.2,0,96.63710104217554,21.2699,93.0724,1,0.2285306922352921
vector_add,27501358,18.4,27,96.63710104217554,18.9233,22.87,1,0.8274289462177525
vector_add,47707208,41.8,0,96.63710104217554,23.3194,39.4281,1,0.5914411295497374
vector_add,49117778,36.4,0,96.63710104217554,22.1122,104.4572,1,0.21168670039020768
vector_add,15659403,26.0,0,96.63710104217554,10.3642,13.2557,1,0.78186742307083
vector_add,841736,23.2,0,96.63710104217554,1.2445,0.1853,0,6.716135995682676
vector_add,11826131,7.7,0,96.63710104217554,6.0882,10.2103,1,0.5962802268297699
vector_add,40592799,16.7,0,96.63710104217554,18.9293,33.7725,1,0.5604944851580428
vector_add,7792078,16.5,5,96.63710104217554,4.9478,6.8639,1,0.7208438351374583
vector_add,12880877,32.7,5,96.63710104217554,7.4362,11.0459,1,0.6732090639965961
vector_add,8806601,17.1,5,96.63710104217554,3.88,19.3157,1,0.20087286507866658
vector_add,32282927,23.5,5,96.63710104217554,20.6837,68.1554,1,0.30347852114432605
vector_add,8912694,18.5,5,96.63710104217554,5.8811,19.3454,1,0.30400508648050695
vector_add,29270757,15.2,0,96.63710104217554,12.7211,62.2653,1,0.2043048054052578
vector_add,23164084,23.6,0,96.63710104217554,10.0755,49.7633,1,0.20246848581183322
vector_add,43506192,14.9,37,96.63710104217554,22.1028,92.3228,1,0.23940781692063065
vector_add,20434886,15.6,0,96.63710104217554,11.0197,17.2431,1,0.6390788199337707
vector_add,28001620,19.5,0,96.63710104217554,12.6869,23.422,1,0.5416659550849628
vector_add,41364704,14.6,14,96.63710104217554,18.4904,34.2108,1,0.5404842915102833
vector_add,23079642,16.9,14,96.63710104217554,9.554,49.5012,1,0.19300542209077762
vector_add,30162475,15.8,0,96.63710104217554,15.6315,64.0727,1,0.2439650584414267
vector_add,19296889,21.2,0,96.63710104217554,8.8441,41.0051,1,0.2156829272456353
vector_add,43757231,17.9,0,96.63710104217554,26.7323,92.5348,1,0.28888915305377
vector_add,7372417,17.9,0,96.63710104217554,3.9902,16.1649,1,0.24684346949254252
vector_add,46599335,23.2,0,96.63710104217554,25.5278,99.4908,1,0.25658452841870805
vector_add,28812297,16.0,12,96.63710104217554,11.7479,24.0998,1,0.48746877567448693
vector_add,19051875,19.3,9,96.63710104217554,8.1887,16.0696,1,0.509577089659979
vector_add,38933587,17.7,9,96.63710104217554,18.2276,32.5079,1,0.5607129343944087
vector_add,10262122,17.0,13,96.63710104217554,6.8317,8.9078,1,0.7669345966456363
vector_add,46263834,18.7,13,96.63710104217554,21.2998,98.1094,1,0.21710254063321152
vector_add,13697628,17.0,0,96.63710104217554,7.8595,11.7279,1,0.6701540770299883
vector_add,9413090,19.6,0,96.63710104217554,4.2988,8.279,1,0.5192414542819181
vector_add,1421915,16.5,0,96.63710104217554,0.9139,0.4434,0,2.0611186287776273
vector_add,12938824,15.4,2,96.63710104217554,7.1246,11.1012,1,0.6417864735343927
vector_add,2478393,10.9,2,96.63710104217554,1.2703,1.1377,0,1.1165509360991475
vector_add,3497374,12.2,2,96.63710104217554,1.5824,2.6112,1,0.6060049019607843
vector_add,33816753,10.3,2,96.63710104217554,19.8499,28.1836,1,0.7043067599596929
vector_add,38019374,20.7,2,96.63710104217554,17.4016,79.4327,1,0.21907350499227646
vector_add,11092731,16.6,0,96.63710104217554,4.8314,9.4095,1,0.5134598012646794
vector_add,24016558,22.2,0,96.63710104217554,13.3661,20.1953,1,0.6618421117784831
vector_add,16054773,14.8,62,96.63710104217554,7.322,13.6827,1,0.535128300700885
vector_add,6690502,16.3,62,96.63710104217554,3.122,5.9085,1,0.5283913006685284
vector_add,8143232,30.4,62,96.63710104217554,3.3321,7.169,1,0.4647928581392105
vector_add,17025896,12.8,62,96.63710104217554,9.3742,14.378,1,0.6519821950201697
vector_add,5186603,13.6,15,96.63710104217554,2.4003,4.4329,1,0.5414739786595683
vector_add,47184062,17.0,15,96.63710104217554,23.6978,100.5322,1,0.23572347964134874
vector_add,7829223,18.4,15,96.63710104217554,4.3249,17.1387,1,0.2523470274874991
vector_add,467336,16.4,70,96.63710104217554,1.1872,0.2468,0,4.810372771474879
vector_add,36069385,5.0,70,96.63710104217554,15.848,76.0156,1,0.20848352180341928
vector_add,35240144,18.5,70,96.63710104217554,19.5059,29.3755,1,0.6640193358410921
vector_add,15880620,16.4,0,96.63710104217554,7.9422,13.4543,1,0.5903094178069465
vector_add,27494920,23.4,0,96.63710104217554,17.5266,23.1076,1,0.7584777302705602
vector_add,13274218,27.2,24,96.63710104217554,6.843,11.3091,1,0.6050879380322041
vector_add,47560149,30.1,24,96.63710104217554,29.9533,101.6474,1,0.2946784669357012
vector_add,24612474,19.4,9,96.63710104217554,18.5476,1.9651,0,9.438501857411836
vector_add,9280801,30.2,0,96.63710104217554,4.5423,0.895,0,5.075195530726257
vector_add,27297046,48.9,0,96.63710104217554,19.5428,2.3603,0,8.279794941321018
vector_add,40925636,37.2,0,96.63710104217554,27.7889,4.0141,0,6.922822052265763
vector_add,28010634,30.5,2,96.63710104217554,12.4264,2.6481,0,4.6925720327782185
vector_add,34810234,25.2,5,96.63710104217554,20.3936,3.4109,0,5.978949837286347
vector_add,46337968,27.3,5,96.63710104217554,33.8211,38.399,1,0.8807807494986849
vector_add,12871322,29.2,0,96.63710104217554,10.5851,10.923,1,0.9690652751075712
vector_add,31925852,28.7,27,96.63710104217554,18.2749,67.3362,1,0.2713978513786046
vector_add,32812051,32.2,27,96.63710104217554,14.6166,69.1999,1,0.2112228485879315
vector_add,9328324,15.5,53,96.63710104217554,6.075,19.84,1,0.30619959677419356
vector_add,43436235,23.2,53,96.63710104217554,25.7847,92.457,1,0.2788831564943704
vector_add,34676469,16.4,15,96.63710104217554,16.0395,28.8922,1,0.5551498328268529
vector_add,34111862,18.2,0,96.63710104217554,14.9246,28.3546,1,0.5263555119804194
vector_add,30888062,16.4,0,96.63710104217554,14.2738,65.1981,1,0.21892969273644478
vector_add,23841065,19.8,0,96.63710104217554,9.2949,50.2989,1,0.18479330561900956
vector_add,1093976,12.0,51,96.63710104217554,1.496,0.386,0,3.8756476683937824
vector_add,22637593,13.8,51,96.63710104217554,13.8245,47.6109,1,0.2903641813114224
